Analysis,Participant,Behavioral_Variable,Wellbeing_Variable,r,p,N,Included,p_FDR,Significant_raw,Significant_FDR,Time_Lag,Time_Window,Z_Threshold
same_day,p08,Exercise_Duration,mood,0.1311196453645607,0.3541647720510525,52,Yes,0.6660573335977015,False,False,,,
same_day,p08,Exercise_Duration,readiness,0.4415069069212822,0.0010511138354062,52,Yes,0.028644783632031177,True,True,,,
same_day,p08,Exercise_Duration,sleep_quality,0.1763025689859959,0.2112076992023769,52,Yes,0.5151407297618948,False,False,,,
same_day,p08,Exercise_Duration,stress,0.3464679210159255,0.0118644931985358,52,Yes,0.11122962373627311,True,False,,,
same_day,p08,Exercise_Distance,fatigue,0.3697515073522632,0.0069790478643559,52,Yes,0.08973061539886157,True,False,,,
same_day,p08,Exercise_Distance,mood,0.1763566901469478,0.2110653351451939,52,Yes,0.5151407297618948,False,False,,,
same_day,p08,Exercise_Distance,readiness,0.5122074236651856,0.0001037503860913,52,Yes,0.005835959217635626,True,True,,,
same_day,p08,Exercise_Distance,sleep_quality,0.2506763675157145,0.0730607964377872,52,Yes,0.30236122102953383,False,False,,,
same_day,p08,Exercise_Distance,stress,0.414690447129733,0.0022386429968086,52,Yes,0.04685531853785442,True,True,,,
same_day,p08,Exercise_Calories,fatigue,0.3863796886225987,0.0046653227699779,52,Yes,0.07239293953413985,True,False,,,
same_day,p08,Exercise_Calories,mood,0.1620189220118721,0.251160491458005,52,Yes,0.5665274243413646,False,False,,,
same_day,p08,Exercise_Calories,readiness,0.5160412099363442,9.014747687406472e-05,52,Yes,0.005795194941904161,True,True,,,
same_day,p08,Exercise_Calories,sleep_quality,0.150831825650701,0.2858162270509529,52,Yes,0.6038370994034216,False,False,,,
same_day,p08,Exercise_Calories,stress,0.389021904295787,0.0043678126760579,52,Yes,0.07019698943664483,True,False,,,
same_day,p08,Exercise_Avg_HR,fatigue,-0.0262588399632454,0.8609192610197653,47,Yes,0.9380343416544733,False,False,,,
same_day,p08,Exercise_Avg_HR,mood,0.1410844826972626,0.3441872614747012,47,Yes,0.6596630600907604,False,False,,,
same_day,p08,Exercise_Avg_HR,readiness,0.0895102898613518,0.5496194430530826,47,Yes,0.8149362980264564,False,False,,,
same_day,p08,Exercise_Avg_HR,sleep_quality,-0.036958155051905,0.805191617180124,47,Yes,0.9264233603453292,False,False,,,
same_day,p08,Exercise_Avg_HR,stress,-0.0178357401374847,0.9052813273596636,47,Yes,0.9583330534412764,False,False,,,
same_day,p08,Sleep_Hours,fatigue,0.2170766320352068,0.1299596683901379,50,Yes,0.3978357195616466,False,False,,,
same_day,p08,Sleep_Hours,mood,0.1641245155713305,0.254734042821807,50,Yes,0.5688849591554003,False,False,,,
same_day,p08,Sleep_Hours,readiness,0.0402865562106897,0.7811838733213787,50,Yes,0.9169666891946486,False,False,,,
same_day,p08,Sleep_Hours,sleep_quality,0.2310775055753255,0.1064031719442487,50,Yes,0.3629362727865641,False,False,,,
same_day,p08,Sleep_Hours,stress,0.0926609652301061,0.5221602488416743,50,Yes,0.7997853227851772,False,False,,,
same_day,p08,Sleep_Duration_Score,fatigue,0.271957924669138,0.0560590127283576,50,Yes,0.2598694877925646,False,False,,,
same_day,p08,Sleep_Duration_Score,mood,0.4871936576032857,0.0003330614012847,50,Yes,0.0119902104462492,True,True,,,
same_day,p08,Sleep_Duration_Score,readiness,0.2396568724647065,0.0936803502069299,50,Yes,0.3427329885619387,False,False,,,
same_day,p08,Sleep_Duration_Score,sleep_quality,0.2716964239797935,0.056305055688389,50,Yes,0.2598694877925646,False,False,,,
same_day,p08,Sleep_Duration_Score,stress,0.1877007219886586,0.191786769953406,50,Yes,0.4945790629170928,False,False,,,
same_day,p08,Deep_Sleep_Minutes,fatigue,0.2926604485151552,0.0391622726950442,50,Yes,0.21527526452770124,True,False,,,
same_day,p08,Deep_Sleep_Minutes,mood,0.3566692185594736,0.0110072102917523,50,Yes,0.10824144096821087,True,False,,,
same_day,p08,Deep_Sleep_Minutes,readiness,0.3109526034284408,0.0279519467544898,50,Yes,0.17469966721556124,True,False,,,
same_day,p08,Deep_Sleep_Minutes,sleep_quality,0.3749486732160827,0.0072991094695694,50,Yes,0.09190869648917126,True,False,,,
same_day,p08,Deep_Sleep_Minutes,stress,0.2745671621445534,0.0536511883686921,50,Yes,0.25684079538203664,False,False,,,
same_day,p08,Sleep_Restlessness,fatigue,-0.3774929820517209,0.0068808508636743,50,Yes,0.08973061539886157,True,False,,,
same_day,p08,Sleep_Restlessness,mood,-0.384800360011983,0.0057933477956897,50,Yes,0.08146895337688641,True,False,,,
same_day,p08,Sleep_Restlessness,readiness,-0.6670017183043704,1.2295540697906817e-07,50,Yes,5.532993314058068e-05,True,True,,,
same_day,p08,Sleep_Restlessness,sleep_quality,-0.3597308759250404,0.0102916220347556,50,Yes,0.105255225355455,True,False,,,
same_day,p08,Sleep_Restlessness,stress,-0.3704109871782861,0.0081000499757214,50,Yes,0.09805752877202202,True,False,,,
same_day,p08,Sleep_Composition,fatigue,0.0575523722999178,0.6913726445058214,50,Yes,0.8919140254108158,False,False,,,
same_day,p08,Sleep_Composition,mood,0.2265916748059093,0.1135631116490532,50,Yes,0.37351706055858613,False,False,,,
same_day,p08,Sleep_Composition,readiness,0.0224951611185075,0.8767731125632414,50,Yes,0.948515326592071,False,False,,,
same_day,p08,Sleep_Composition,sleep_quality,0.4621682922146249,0.0007278418092539,50,Yes,0.021835254277617,True,True,,,
same_day,p08,Sleep_Composition,stress,0.0514380787868428,0.7227712215211035,50,Yes,0.9076296729271507,False,False,,,
same_day,p08,Sleep_Revitalization,fatigue,0.3350351671368109,0.0173915934509348,50,Yes,0.13771663007668342,True,False,,,
same_day,p08,Sleep_Revitalization,mood,0.2471598683870938,0.0835516401829661,50,Yes,0.32552587084272505,False,False,,,
same_day,p08,Sleep_Revitalization,readiness,0.4961171314896558,0.0002483415640379,50,Yes,0.011175370381705501,True,True,,,
same_day,p08,Sleep_Revitalization,sleep_quality,0.4637956032882808,0.0006930047929577,50,Yes,0.02150704529868724,True,True,,,
same_day,p08,Sleep_Revitalization,stress,0.3404688078415982,0.0155481348254225,50,Yes,0.12721201220800227,True,False,,,
same_day,p08,Sleep_Score,fatigue,0.3222033072718625,0.02249370156747,50,Yes,0.15699555809707882,True,False,,,
same_day,p08,Sleep_Score,mood,0.4638198516986295,0.0006924972326454,50,Yes,0.02150704529868724,True,True,,,
same_day,p08,Sleep_Score,readiness,0.3606212428503721,0.0100911973445781,50,Yes,0.105255225355455,True,False,,,
same_day,p08,Sleep_Score,sleep_quality,0.4935654803467617,0.0002703071407649,50,Yes,0.011185223622299999,True,True,,,
same_day,p08,Sleep_Score,stress,0.2719146448731728,0.0560996742118043,50,Yes,0.2598694877925646,False,False,,,
same_day,p09,Steps,fatigue,-0.4020081871112709,0.003804792118252,50,Yes,0.06475411766385,True,False,,,
same_day,p09,Steps,mood,0.258722814130488,0.0696466355738023,50,Yes,0.29518325199432127,False,False,,,
same_day,p09,Steps,readiness,-0.291781205551147,0.0397828613548918,50,Yes,0.21527526452770124,True,False,,,
same_day,p09,Steps,sleep_quality,-0.1164610357260686,0.420576643942514,50,Yes,0.724418292781824,False,False,,,
same_day,p09,Steps,stress,0.3063802698464074,0.0304660819293278,50,Yes,0.18526671443510148,True,False,,,
same_day,p09,Exercise_Count,fatigue,-0.1630550206184871,0.2529353164618289,51,Yes,0.5676852489168229,False,False,,,
same_day,p09,Exercise_Count,mood,0.2219134733880032,0.1175651729175686,51,Yes,0.3785201419332735,False,False,,,
same_day,p09,Exercise_Count,readiness,-0.2054373184621863,0.1481151328914949,51,Yes,0.42453382038963505,False,False,,,
same_day,p09,Exercise_Count,sleep_quality,0.0255469389223132,0.8587640824445839,51,Yes,0.9379704783982106,False,False,,,
same_day,p09,Exercise_Count,stress,0.3462915000550602,0.0128010620338416,51,Yes,0.11590636392742806,True,False,,,
same_day,p09,Exercise_Duration,fatigue,-0.2017600748337965,0.1556708812686487,51,Yes,0.43710106316563624,False,False,,,
same_day,p09,Exercise_Duration,mood,0.2033052556996428,0.1524621474103437,51,Yes,0.4342276350294599,False,False,,,
same_day,p09,Exercise_Duration,readiness,-0.2605794323911146,0.0647726698389884,51,Yes,0.2816203036477756,False,False,,,
same_day,p09,Exercise_Duration,sleep_quality,0.0297005895500824,0.8360942963070382,51,Yes,0.9335252300162543,False,False,,,
same_day,p09,Exercise_Duration,stress,0.3116663617743901,0.0259914698095792,51,Yes,0.170272641835856,True,False,,,
same_day,p09,Exercise_Distance,fatigue,,,51,Yes,,False,False,,,
same_day,p09,Exercise_Distance,mood,,,51,Yes,,False,False,,,
same_day,p09,Exercise_Distance,readiness,,,51,Yes,,False,False,,,
same_day,p09,Exercise_Distance,sleep_quality,,,51,Yes,,False,False,,,
same_day,p09,Exercise_Distance,stress,,,51,Yes,,False,False,,,
same_day,p09,Exercise_Calories,fatigue,-0.1946624295491197,0.1710495225349708,51,Yes,0.4593344200409009,False,False,,,
same_day,p09,Exercise_Calories,mood,0.1944684085299528,0.171484850148603,51,Yes,0.4593344200409009,False,False,,,
same_day,p09,Exercise_Calories,readiness,-0.2485995346977434,0.0785649221785973,51,Yes,0.3143883486718899,False,False,,,
same_day,p09,Exercise_Calories,sleep_quality,0.0280321422374423,0.8451855731040584,51,Yes,0.9335252300162543,False,False,,,
same_day,p09,Exercise_Calories,stress,0.3109547790767336,0.0263517834350507,51,Yes,0.170272641835856,True,False,,,
same_day,p09,Exercise_Avg_HR,fatigue,0.008764240771079,0.97527016358371,15,Yes,0.9872489304603543,False,False,,,
same_day,p09,Exercise_Avg_HR,mood,0.0260790647615098,0.9264946824558355,15,Yes,0.9707161981493039,False,False,,,
same_day,p09,Exercise_Avg_HR,readiness,0.0339077465886192,0.904511283009976,15,Yes,0.9583330534412764,False,False,,,
same_day,p09,Exercise_Avg_HR,sleep_quality,-0.1228964080060125,0.6625875607762778,15,Yes,0.8756663798805434,False,False,,,
same_day,p09,Exercise_Avg_HR,stress,0.333965301724582,0.2237778454874824,15,Yes,0.5272252904155345,False,False,,,
same_day,p09,Sleep_Hours,fatigue,0.6398877827820351,2.215676795530978e-06,45,Yes,0.000398821823195576,True,True,,,
same_day,p09,Sleep_Hours,mood,0.0709409166073205,0.643307873231863,45,Yes,0.8611802085822964,False,False,,,
same_day,p09,Sleep_Hours,readiness,0.2382388546370498,0.1150328297123098,45,Yes,0.37351706055858613,False,False,,,
same_day,p09,Sleep_Hours,sleep_quality,0.4687772961507681,0.0011622594276912,45,Yes,0.029886670997773715,True,True,,,
same_day,p09,Sleep_Hours,stress,-0.0231249333103685,0.8801480515806535,45,Yes,0.948515326592071,False,False,,,
same_day,p09,Sleep_Duration_Score,fatigue,0.6057551295961315,1.037794787728312e-05,45,Yes,0.0015566921815924678,True,True,,,
same_day,p09,Sleep_Duration_Score,mood,0.1323009326748923,0.3863013153591613,45,Yes,0.692105279717401,False,False,,,
same_day,p09,Sleep_Duration_Score,readiness,0.1959139692122305,0.1971238481737253,45,Yes,0.5011623258654033,False,False,,,
same_day,p09,Sleep_Duration_Score,sleep_quality,0.4554879213798363,0.001666131608354,45,Yes,0.039461011776805256,True,True,,,
same_day,p09,Sleep_Duration_Score,stress,0.1064004443594037,0.4866484784486168,45,Yes,0.7744828537754771,False,False,,,
same_day,p09,Deep_Sleep_Minutes,fatigue,0.279449688176147,0.0630154092246204,45,Yes,0.27800915834391354,False,False,,,
same_day,p09,Deep_Sleep_Minutes,mood,0.1029026476372913,0.5011660993848586,45,Yes,0.7856673628838529,False,False,,,
same_day,p09,Deep_Sleep_Minutes,readiness,0.0402714762722097,0.7928174767877258,45,Yes,0.921880786962472,False,False,,,
same_day,p09,Deep_Sleep_Minutes,sleep_quality,0.3004962572104443,0.0448897940525279,45,Yes,0.2282531900975995,True,False,,,
same_day,p09,Deep_Sleep_Minutes,stress,0.1928892241423141,0.2042664428378173,45,Yes,0.5092515195402648,False,False,,,
same_day,p09,Sleep_Restlessness,fatigue,0.147685749661092,0.332969419864562,45,Yes,0.6504135667528511,False,False,,,
same_day,p09,Sleep_Restlessness,mood,-0.1750541652934578,0.2500772082023242,45,Yes,0.56550122457812,False,False,,,
same_day,p09,Sleep_Restlessness,readiness,0.1447864970773795,0.3426517062619651,45,Yes,0.6589455889653175,False,False,,,
same_day,p09,Sleep_Restlessness,sleep_quality,-0.0801765967893319,0.6005914543197315,45,Yes,0.8328695052199665,False,False,,,
same_day,p09,Sleep_Restlessness,stress,-0.2230563935604338,0.1407970251563012,45,Yes,0.414608716511655,False,False,,,
same_day,p09,Sleep_Composition,fatigue,0.2817717608335726,0.0607671421199086,45,Yes,0.2734521395395887,False,False,,,
same_day,p09,Sleep_Composition,mood,0.1219131037995866,0.4249942141287914,45,Yes,0.7261542918570683,False,False,,,
same_day,p09,Sleep_Composition,readiness,-0.0697955657389397,0.6486892416726528,45,Yes,0.866202251491673,False,False,,,
same_day,p09,Sleep_Composition,sleep_quality,0.1993709160065118,0.1891787782032335,45,Yes,0.48925546087043154,False,False,,,
same_day,p09,Sleep_Composition,stress,0.3598794559304092,0.0151746719283946,45,Yes,0.12721201220800227,True,False,,,
same_day,p09,Sleep_Revitalization,fatigue,0.3813822054140792,0.0097403810557461,45,Yes,0.10436122559727964,True,False,,,
same_day,p09,Sleep_Revitalization,mood,0.0347551002581429,0.8206943750760638,45,Yes,0.9290879717842232,False,False,,,
same_day,p09,Sleep_Revitalization,readiness,0.4185247958721091,0.0042207605533217,45,Yes,0.0690669908725369,True,False,,,
same_day,p09,Sleep_Revitalization,sleep_quality,0.2447182312600963,0.1051966856104613,45,Yes,0.3629362727865641,False,False,,,
same_day,p09,Sleep_Revitalization,stress,-0.3126061945509701,0.0365521402657221,45,Yes,0.20953456203280185,True,False,,,
same_day,p09,Sleep_Score,fatigue,0.592942341027169,1.771119337282267e-05,45,Yes,0.0019373755909098255,True,True,,,
same_day,p09,Sleep_Score,mood,0.1281045988049959,0.40167543257118,45,Yes,0.7040338407747951,False,False,,,
same_day,p09,Sleep_Score,readiness,0.2441290120739674,0.1060636125725793,45,Yes,0.3629362727865641,False,False,,,
same_day,p09,Sleep_Score,sleep_quality,0.4308573000636033,0.0031305985316194,45,Yes,0.0599476314565417,True,False,,,
same_day,p09,Sleep_Score,stress,0.0588179718340975,0.7011322832105329,45,Yes,0.8937946953108775,False,False,,,
same_day,p10,Steps,fatigue,-0.0160741085457818,0.9146001680911068,47,Yes,0.9638643457634615,False,False,,,
same_day,p10,Steps,mood,-0.323019548346216,0.0267860765276405,47,Yes,0.170272641835856,True,False,,,
same_day,p10,Steps,readiness,0.0436553332391229,0.7707716127678578,47,Yes,0.9169666891946486,False,False,,,
same_day,p10,Steps,sleep_quality,0.062869598323301,0.6746155904608732,47,Yes,0.8837758826998339,False,False,,,
same_day,p10,Steps,stress,0.0187236596254823,0.9005890228756184,47,Yes,0.9583013707728135,False,False,,,
same_day,p10,Exercise_Count,fatigue,-0.1138320977531084,0.4410790758835726,48,Yes,0.7406178512970435,False,False,,,
same_day,p10,Exercise_Count,mood,-0.1857287622168718,0.2062737858434319,48,Yes,0.5100176023601338,False,False,,,
same_day,p10,Exercise_Count,readiness,0.0983171176284155,0.5061660692528086,48,Yes,0.7895137995277778,False,False,,,
same_day,p10,Exercise_Count,sleep_quality,0.1365587771348658,0.3546988283698964,48,Yes,0.6660573335977015,False,False,,,
same_day,p10,Exercise_Count,stress,-0.0134130550202968,0.927903553065074,48,Yes,0.9710618578587983,False,False,,,
same_day,p10,Exercise_Duration,fatigue,0.0874677107046989,0.5544165358669526,48,Yes,0.8149362980264564,False,False,,,
same_day,p10,Exercise_Duration,mood,-0.2811498466951119,0.0528967792073783,48,Yes,0.25619496796706515,False,False,,,
same_day,p10,Exercise_Duration,readiness,0.1454442098346988,0.3239550227002683,48,Yes,0.6417601596043455,False,False,,,
same_day,p10,Exercise_Duration,sleep_quality,0.1476349897831118,0.3166410914743982,48,Yes,0.6353787545729733,False,False,,,
same_day,p10,Exercise_Duration,stress,0.0075863005584454,0.9591863301870116,48,Yes,0.9842856743500745,False,False,,,
same_day,p10,Exercise_Distance,fatigue,0.1310783638703792,0.3745195758558625,48,Yes,0.6850967851021874,False,False,,,
same_day,p10,Exercise_Distance,mood,-0.2448701294795306,0.0934573067566681,48,Yes,0.3427329885619387,False,False,,,
same_day,p10,Exercise_Distance,readiness,0.1135485223994191,0.4422254489277036,48,Yes,0.7411599702698943,False,False,,,
same_day,p10,Exercise_Distance,sleep_quality,0.01625458197199,0.912684008508898,48,Yes,0.9629725763868795,False,False,,,
same_day,p10,Exercise_Distance,stress,-0.0465572982856015,0.7533491522183023,48,Yes,0.9096883708842637,False,False,,,
same_day,p10,Exercise_Calories,fatigue,0.0850184181533769,0.5656023009537459,48,Yes,0.8179378318249643,False,False,,,
same_day,p10,Exercise_Calories,mood,-0.2552987291355808,0.0798963910537658,48,Yes,0.31538049100170706,False,False,,,
same_day,p10,Exercise_Calories,readiness,0.161893241988044,0.2716219976570272,48,Yes,0.5848127235627724,False,False,,,
same_day,p10,Exercise_Calories,sleep_quality,0.2196138618794702,0.1336662633820323,48,Yes,0.4031327576988937,False,False,,,
same_day,p10,Exercise_Calories,stress,0.0226865971019508,0.8783558369905207,48,Yes,0.948515326592071,False,False,,,
same_day,p10,Exercise_Avg_HR,fatigue,0.2213308234994153,0.1945359832917714,36,Yes,0.49739313909827915,False,False,,,
same_day,p10,Exercise_Avg_HR,mood,-0.1350342063840053,0.432325700946927,36,Yes,0.7300058740192014,False,False,,,
same_day,p10,Exercise_Avg_HR,readiness,-0.009476070755671,0.9562571597544156,36,Yes,0.9842856743500745,False,False,,,
same_day,p10,Exercise_Avg_HR,sleep_quality,0.119960607945813,0.4858748513301148,36,Yes,0.7744828537754771,False,False,,,
same_day,p10,Exercise_Avg_HR,stress,-0.0669780429509627,0.6979257758914637,36,Yes,0.8933678923004749,False,False,,,
same_day,p10,Sleep_Hours,fatigue,0.2562500343431079,0.1153405876252472,39,Yes,0.37351706055858613,False,False,,,
same_day,p10,Sleep_Hours,mood,-0.0923059735692489,0.5762361127940748,39,Yes,0.8254348496941866,False,False,,,
same_day,p10,Sleep_Hours,readiness,0.1723567581285678,0.2940745908197484,39,Yes,0.6155049575297059,False,False,,,
same_day,p10,Sleep_Hours,sleep_quality,0.2531463023662909,0.1199670592173288,39,Yes,0.37931558518977915,False,False,,,
same_day,p10,Sleep_Hours,stress,0.0626766019765287,0.7046481877208439,39,Yes,0.897006179559773,False,False,,,
same_day,p10,Sleep_Duration_Score,fatigue,0.6095355112771257,3.809928955640016e-05,39,Yes,0.002857446716730012,True,True,,,
same_day,p10,Sleep_Duration_Score,mood,0.0129872256882787,0.9374544967181486,39,Yes,0.9731361557627841,False,False,,,
same_day,p10,Sleep_Duration_Score,readiness,0.385279613982161,0.0154303405565596,39,Yes,0.12721201220800227,True,False,,,
same_day,p10,Sleep_Duration_Score,sleep_quality,0.6244408443631926,2.1526395454553615e-05,39,Yes,0.0019373755909098255,True,True,,,
same_day,p10,Sleep_Duration_Score,stress,0.3324081335789745,0.0386822193698222,39,Yes,0.21527526452770124,True,False,,,
same_day,p10,Deep_Sleep_Minutes,fatigue,0.2434762758144593,0.1352752707854373,39,Yes,0.40447755384350026,False,False,,,
same_day,p10,Deep_Sleep_Minutes,mood,-0.1016479999007391,0.5380684566022168,39,Yes,0.8098020249866139,False,False,,,
same_day,p10,Deep_Sleep_Minutes,readiness,-0.1414723674248795,0.3902950707643423,39,Yes,0.6935419635948039,False,False,,,
same_day,p10,Deep_Sleep_Minutes,sleep_quality,0.1472392880788993,0.3710644026854208,39,Yes,0.6829406184394248,False,False,,,
same_day,p10,Deep_Sleep_Minutes,stress,0.0569888240216173,0.7303980169088125,39,Yes,0.9076296729271507,False,False,,,
same_day,p10,Sleep_Restlessness,fatigue,-0.1396995133935074,0.396321531765481,39,Yes,0.7021444460412065,False,False,,,
same_day,p10,Sleep_Restlessness,mood,-0.0098050220978344,0.9527597783121108,39,Yes,0.9833529822028667,False,False,,,
same_day,p10,Sleep_Restlessness,readiness,0.0158576811715351,0.923667443888138,39,Yes,0.970302198072367,False,False,,,
same_day,p10,Sleep_Restlessness,sleep_quality,-0.191036319176518,0.2440298387706934,39,Yes,0.557428565719858,False,False,,,
same_day,p10,Sleep_Restlessness,stress,-0.1672961190924662,0.308692749491776,39,Yes,0.6285598971552,False,False,,,
same_day,p10,Sleep_Composition,fatigue,0.3320199699081191,0.0389239432675457,39,Yes,0.21527526452770124,True,False,,,
same_day,p10,Sleep_Composition,mood,-0.1240254852175386,0.4519004234948315,39,Yes,0.7482688639366695,False,False,,,
same_day,p10,Sleep_Composition,readiness,0.1433804088564031,0.3838691180306655,39,Yes,0.6909644124551978,False,False,,,
same_day,p10,Sleep_Composition,sleep_quality,0.3348319383149011,0.0372003383160122,39,Yes,0.2096903214902166,True,False,,,
same_day,p10,Sleep_Composition,stress,0.0437641851366658,0.791362491911074,39,Yes,0.921880786962472,False,False,,,
same_day,p10,Sleep_Revitalization,fatigue,6.938893903907228e-18,0.9999999999999998,39,Yes,0.9999999999999998,False,False,,,
same_day,p10,Sleep_Revitalization,mood,0.0590161133262881,0.7211848685121658,39,Yes,0.9076296729271507,False,False,,,
same_day,p10,Sleep_Revitalization,readiness,0.2930748778622349,0.0701880176964275,39,Yes,0.29518325199432127,False,False,,,
same_day,p10,Sleep_Revitalization,sleep_quality,0.1013757742347593,0.539163200582129,39,Yes,0.8100949591384241,False,False,,,
same_day,p10,Sleep_Revitalization,stress,-0.2411697271684653,0.1391313796010788,39,Yes,0.4132615235675608,False,False,,,
same_day,p10,Sleep_Score,fatigue,0.511705100975709,0.0008697328696572,39,Yes,0.02446123695910875,True,True,,,
same_day,p10,Sleep_Score,mood,0.0048961720028933,0.9764005003171956,39,Yes,0.9872489304603543,False,False,,,
same_day,p10,Sleep_Score,readiness,0.4339196195233741,0.0057830231021047,39,Yes,0.08146895337688641,True,False,,,
same_day,p10,Sleep_Score,sleep_quality,0.5666787523308817,0.0001692760853901,39,Yes,0.008463804269505,True,True,,,
same_day,p10,Sleep_Score,stress,0.1420584927884428,0.3883144654581562,39,Yes,0.693418688318136,False,False,,,
same_day,p11,Steps,fatigue,0.2462743078128286,0.072629120129112,54,Yes,0.30236122102953383,False,False,,,
same_day,p11,Steps,mood,0.248402318599416,0.0701146943957145,54,Yes,0.29518325199432127,False,False,,,
same_day,p11,Steps,readiness,0.2761192618166396,0.043274133316317,54,Yes,0.2232435142037407,True,False,,,
same_day,p11,Steps,sleep_quality,-0.0695803193651043,0.617109264873535,54,Yes,0.8453551573610069,False,False,,,
same_day,p11,Steps,stress,-0.1546189302565266,0.2642698303273716,54,Yes,0.5763031736802231,False,False,,,
same_day,p11,Exercise_Count,fatigue,0.2218733199652598,0.1068645692093772,54,Yes,0.3629362727865641,False,False,,,
same_day,p11,Exercise_Count,mood,0.103038824394719,0.4584282903108884,54,Yes,0.7487939406166961,False,False,,,
same_day,p11,Exercise_Count,readiness,0.5441130034011503,2.111921906333685e-05,54,Yes,0.0019373755909098255,True,True,,,
same_day,p11,Exercise_Count,sleep_quality,0.1211678572003207,0.3827797555572197,54,Yes,0.6909644124551978,False,False,,,
same_day,p11,Exercise_Count,stress,0.1392963802077185,0.3151029976479642,54,Yes,0.6353787545729733,False,False,,,
same_day,p11,Exercise_Duration,fatigue,-0.0887703199755673,0.5232625542621236,54,Yes,0.7997853227851772,False,False,,,
same_day,p11,Exercise_Duration,mood,0.0740873236862875,0.5944337106950905,54,Yes,0.832603755337902,False,False,,,
same_day,p11,Exercise_Duration,readiness,0.4107499822084588,0.0020344324422166,54,Yes,0.044658273121827796,True,True,,,
same_day,p11,Exercise_Duration,sleep_quality,-0.1543569369602777,0.2650899444628501,54,Yes,0.5763031736802231,False,False,,,
same_day,p11,Exercise_Duration,stress,0.100157353981868,0.4711577597837091,54,Yes,0.7640396104600689,False,False,,,
same_day,p11,Exercise_Distance,fatigue,0.0683999467157247,0.6231081642582144,54,Yes,0.84712590307008,False,False,,,
same_day,p11,Exercise_Distance,mood,0.0368480992939934,0.7913707315074318,54,Yes,0.921880786962472,False,False,,,
same_day,p11,Exercise_Distance,readiness,0.192085137082506,0.1640738644545803,54,Yes,0.44747417578521903,False,False,,,
same_day,p11,Exercise_Distance,sleep_quality,-0.0478103216880997,0.7313665207489859,54,Yes,0.9076296729271507,False,False,,,
same_day,p11,Exercise_Distance,stress,0.0498142994093685,0.7205560774957936,54,Yes,0.9076296729271507,False,False,,,
same_day,p11,Exercise_Calories,fatigue,-0.0431022963770698,0.7569651718535182,54,Yes,0.9096883708842637,False,False,,,
same_day,p11,Exercise_Calories,mood,0.0811656553755125,0.5595895913115001,54,Yes,0.8149362980264564,False,False,,,
same_day,p11,Exercise_Calories,readiness,0.5053056526642724,9.734452368283394e-05,54,Yes,0.005835959217635626,True,True,,,
same_day,p11,Exercise_Calories,sleep_quality,-0.1311550812182208,0.3444907091585082,54,Yes,0.6596630600907604,False,False,,,
same_day,p11,Exercise_Calories,stress,0.1097264264942011,0.4296191915874685,54,Yes,0.7267993842645143,False,False,,,
same_day,p11,Exercise_Avg_HR,fatigue,0.2680039626843037,0.2054514043572138,24,Yes,0.509444701918496,False,False,,,
same_day,p11,Exercise_Avg_HR,mood,,,24,Yes,,False,False,,,
same_day,p11,Exercise_Avg_HR,readiness,0.5534930693877588,0.0050198837199684,24,Yes,0.07657449742324679,True,False,,,
same_day,p11,Exercise_Avg_HR,sleep_quality,0.1697437695455119,0.4278019092384449,24,Yes,0.726456072291699,False,False,,,
same_day,p11,Exercise_Avg_HR,stress,,,24,Yes,,False,False,,,
same_day,p11,Sleep_Hours,fatigue,0.2182998409789469,0.1127786704116423,54,Yes,0.37351706055858613,False,False,,,
same_day,p11,Sleep_Hours,mood,0.1381753733829212,0.3190516245910804,54,Yes,0.6366883861019342,False,False,,,
same_day,p11,Sleep_Hours,readiness,0.0164256650838332,0.906157142753918,54,Yes,0.9583330534412764,False,False,,,
same_day,p11,Sleep_Hours,sleep_quality,0.1763504072014905,0.2020943344663618,54,Yes,0.5056106690510908,False,False,,,
same_day,p11,Sleep_Hours,stress,-0.0491857801218321,0.7239409028179602,54,Yes,0.9076296729271507,False,False,,,
same_day,p11,Sleep_Duration_Score,fatigue,0.3234214872047278,0.0170538431950082,54,Yes,0.13703981138845875,True,False,,,
same_day,p11,Sleep_Duration_Score,mood,0.1232739219491184,0.3745019682461411,54,Yes,0.6850967851021874,False,False,,,
same_day,p11,Sleep_Duration_Score,readiness,-0.042812478694229,0.7585497903312888,54,Yes,0.9096883708842637,False,False,,,
same_day,p11,Sleep_Duration_Score,sleep_quality,0.3352574172647465,0.0132060640331316,54,Yes,0.11590636392742806,True,False,,,
same_day,p11,Sleep_Duration_Score,stress,-0.2533108178168392,0.0645790703109236,54,Yes,0.2816203036477756,False,False,,,
same_day,p11,Deep_Sleep_Minutes,fatigue,0.408291479649042,0.0021774813718588,54,Yes,0.046660315111259995,True,True,,,
same_day,p11,Deep_Sleep_Minutes,mood,0.0407238856991952,0.7699982224369196,54,Yes,0.9169666891946486,False,False,,,
same_day,p11,Deep_Sleep_Minutes,readiness,-0.0210562679953108,0.8798751474005785,54,Yes,0.948515326592071,False,False,,,
same_day,p11,Deep_Sleep_Minutes,sleep_quality,0.2101271766899667,0.1272427530140394,54,Yes,0.3908480468008036,False,False,,,
same_day,p11,Deep_Sleep_Minutes,stress,-0.0032384651235126,0.9814580597561834,54,Yes,0.9872489304603543,False,False,,,
same_day,p11,Sleep_Restlessness,fatigue,0.0405060908474943,0.7711948985764305,54,Yes,0.9169666891946486,False,False,,,
